prompt_length,file_size_bytes
435,27366135
706,7837602
390,37931380
356,19627631
342,31368350
242,171368457
427,7250629
425,11059180
483,7083935
941,6609954
439,14834062
983,49391766
435,34544496
496,8268850
443,39697894
451,29665407
386,38140868
478,124760521
542,8248498
673,107837458
445,29888028
313,26198003
442,5364953
482,43588871
867,10717617
347,54069969
648,7883753
378,31874813
1425,15693326
375,108622639
441,6731566
532,8707598
682,3966982
570,10478629
540,5207442
356,30205007
639,5239590
793,24518072
845,20679715
600,32437723
508,9115676
505,106067143
695,68960717
386,71914809
455,5027215
585,13495972
626,41534089
362,83407112
367,11925526
446,57329120
444,18695522
277,7748266
548,5479641
437,23905007
674,21985259
407,203856391
531,28496499
827,23086360
492,19481003
345,6527958
421,6734935
545,5598829
775,31575415
458,10763683
301,15475124
309,14441082
270,12564398
367,73904522
443,12847075
578,12623723
360,25412708
956,5264715
347,122532721
454,6141877
424,16112915
434,29988519
331,63322360
254,211849067
520,5533249
279,87746608
461,11429377
377,149317966
744,9325389
392,16116226
410,32134338
545,17996135
213,20096832
410,12732888
502,19806789
687,7418611
302,27125950
379,68201112
372,24889499
367,24106493
322,42644193
646,10110422
397,12974470
305,124753571
426,18223157
333,5573553
268,7640769
553,18782093
329,75820035
391,7600963
601,37860007
363,8533088
462,28342709
307,22541728
469,21745570
343,29804564
723,8576881
545,5795241
257,5879525
366,76908191
250,130156926
360,28295722
520,11820936
668,11386441
656,6347100
453,13361518
391,77837911
468,32335256
596,5197755
420,4942144
695,10043287
422,15335528
553,12297863
393,11476140
420,64307274
561,7547171
260,7309838
531,16945061
542,6776803
402,14596585
406,11738875
382,57147063
425,10527358
644,4941322
360,159159351
275,8749792
523,12503695
505,13779593
695,58507205
887,32826750
411,24498587
557,24880945
482,10349904
532,16958546
426,11454128
237,10921887
401,4912494
277,97382110
735,40022061
669,6586488
629,15698605
255,163376375
310,20153793
355,7562068
391,19507555
549,5341127
478,35985570
463,16435975
418,5958098
524,7506604
534,16272672
516,6146043
463,7130960
551,12456323
257,74516525
592,17807552
515,83309232
444,9507788
323,15255719
368,55066650
264,11504735
432,12314650
303,34505331
444,28873933
369,9580812
641,44492615
671,187729588
487,21119237
335,35573276
495,6992718
375,28002892
461,4507714
334,7307767
324,37383065
613,7846807
498,8432596
594,10681525
444,9048896
380,12722171
469,14783200
393,5783090
420,8493562
630,212971362
296,6418650
374,20618506
655,11095998
434,8045161
482,6411896
697,5439973
341,50165100
388,19653034
448,9228099
381,138906475
629,6003023
292,12750102
434,8117144
362,42679194
341,155438642
582,42049225
742,15242140
607,8171277
724,10595734
388,4590846
362,23640866
323,4305167
415,8337849
431,13293778
289,69316948
454,35716781
682,10140767
566,86002557
409,88806671
396,11141580
322,252973841
653,15911396
461,9004565
496,9133145
519,11096240
385,10529183
600,6767645
537,6056753
677,46159505
314,47365439
234,5593706
596,78122229
534,120115301
502,12784485
330,8629451
636,11572207
233,71030177
483,81866217
710,19582874
830,8203691
230,6285513
446,15746749
402,6075898
366,22675635
442,17299531
526,157716166
506,7985602
402,9976773
669,42037123
860,204253901
363,281759008
395,8547855
251,11006680
422,41538068
761,61837210
471,9690179
591,91229536
576,8079464
321,4633397
388,16007998
553,195258298
487,6193004
561,497559256
499,8977982
785,15005557
455,5962611
484,130790318
493,5000502
506,8023811
427,7261340
351,9741210
399,8987559
250,23022176
433,5241333
329,88292960
398,130236874
504,25754747
477,9546526
379,11904437
490,168287394
279,12950555
657,122125254
714,8894133
349,14246950
579,4200267
218,7469805
386,6957793
536,30383948
542,145735372
473,6460308
699,97256718
455,5690305
634,7206413
383,9052766
447,37379883
605,17072818
255,36729512
401,7359757
364,5612367
458,11959641
374,32892934
505,21713386
397,9521312
311,9029138
507,12744878
278,53385637
949,252430803
386,132386878
408,7786822
360,11412095
268,4954143
374,80040339
364,7903414
319,4899356
531,70122475
549,882511668
385,5523288
306,14562922
378,385229355
374,9407592
385,11598716
365,8036004
489,5786262
647,39981799
406,42305151
242,61720201
777,10742949
399,13490612
517,11053719
521,58790189
527,17644271
506,31892858
328,26523620
328,63200989
529,6454016
762,17611777
559,82563916
385,64353425
393,4103699
414,11628669
405,4626841
327,8227928
322,5761488
262,9624871
449,11966579
451,9177499
447,11583234
396,20105116
759,5647165
628,10035585
289,6224058
837,86694575
738,11061768
412,37382377
443,152117831
528,17970570
426,15986445
762,11881572
310,9020590
786,158070598
619,12368216
559,37756652
703,7530232
321,18888618
265,10012457
310,5411715
475,14051611
304,13416112
417,33606465
379,4447420
334,7675470
469,14468857
430,5686047
406,78261109
351,140908451
388,12429820
444,91964810
824,140573376
387,448765317
232,5213153
368,233707117
458,823244326
483,25237066
408,7884120
934,135810256
382,192375289
455,11385901
467,10831206
538,24855388
324,7012816
222,24738734
343,5344275
483,13824461
678,17539347
447,15067830
490,140681530
322,16893773
441,9597492
505,56017557
481,94305437
527,264276246
342,27447692
306,331587092
461,4847487
510,16130694
506,97098051
436,10471374
412,6291539
456,55057704
320,27056793
309,104448460
239,18604571
860,20081847
376,9599322
804,11037709
414,44095150
244,9067639
237,35530856
429,8415136
297,11472119
285,68471998
477,9306542
387,15458419
265,7365398
290,6930712
645,9042027
288,7111596
498,8112976
652,41615732
299,4463196
424,6763604
223,9037059
377,4475718
539,8342470
461,13947824
435,43833653
367,260217331
262,5650986
244,5438402
317,5257949
410,11407902
238,4879873
300,37458167
1045,6308434
309,12984010
348,82288894
578,8367813
355,7915923
273,92962360
466,21522971
488,5865303
325,10087310
464,210973526
363,25495927
407,10912094
481,29149747
757,11064451
452,19009469
461,8604590
654,28807873
345,7370437
540,17546178
490,12279727
293,12097992
347,26324187
320,5065069
528,9521034
673,9660896
418,6971838
314,6807442
253,22372645
509,6355443
353,124870549
384,9887599
333,134637034
436,37395193
328,5941165
303,14441310
372,9564258
349,18376898
408,27991402
450,12466152
333,198088992
800,12735466
368,10367445
413,32411482
303,27825753
402,18374559
601,9948747
338,15754531
322,5953719
787,22906885
548,60907651
534,15464371
390,6624266
567,7208686
680,51050252
616,100648462
605,6620877
402,12822218
516,6557149
407,8288780
331,400020727
371,13943132
447,183307120
530,240256012
530,9437847
486,6275739
559,21173270
383,5669541
306,384185875
258,8840507
517,44680156
658,17727838
351,19600866
405,8985512
432,7251327
294,7458689
259,11522351
496,6098508
431,8056490
521,56885285
506,23673043
574,87939549
712,8754879
484,9505419
253,35464490
361,9951133
578,22087918
401,71756419
376,8317157
380,10628847
299,520028217
308,53706902
403,8848373
529,32824238
336,12376943
401,66926672
494,27461535
316,18525049
1233,64147244
410,15408649
267,5160367
422,42111675
368,30118633
314,40510123
508,12000211
379,266738285
576,13407966
354,446023012
392,8719832
247,95168891
417,179960168
389,7742247
837,11391318
692,15499787
581,5898637
357,9433405
543,100648013
556,5722088
333,10610359
302,16179780
388,11972032
377,8432862
475,61293589
528,14924364
350,10780899
560,6180736
328,4423325
585,20380808
369,8719969
360,10328020
436,8854934
607,8032160
484,10559568
940,14026913
464,7650965
501,9279499
362,168991922
314,9746345
405,10122776
323,83608100
656,12229740
321,15976637
696,8583463
434,45000625
679,8462253
481,13028868
356,8627079
297,5417325
359,5101313
548,35219687
608,8421166
507,7083207
249,33984155
613,30151491
881,7815334
317,11942855
252,47760054
385,8341304
415,9538415
862,45423331
410,22675639
806,5905183
319,13855366
543,194634397
421,52031063
456,107910042
404,67384946
662,8787295
694,15297134
438,11735222
584,18780011
305,94164354
238,4978760
393,21650520
867,91458439
620,37162598
571,6497860
369,268161065
712,6343029
359,34338993
583,18722366
495,9440395
271,5712452
906,11092477
465,11520382
714,7225765
581,8099711
326,5199255
343,9030134
295,8473421
292,269539127
430,75225544
288,20861048
380,14575292
501,30639102
791,5490361
327,38121232
308,6603044
437,63718234
348,8074604
481,148564279
396,15698606
820,569970391
417,5655250
767,11786554
451,47757405
398,11981385
496,8363079
299,1193527410
455,13539905
328,176522723
527,41659197
816,13973094
388,149492579
348,10779590
332,33990604
679,8313978
359,26199271
440,12033166
789,8040160
514,146410116
237,8527121
335,5659019
262,80292412
446,36954223
406,27737596
428,20615364
602,4764899
618,122769816
326,23029832
357,7807385
485,906464674
538,14740868
618,11294353
404,8528399
400,12965635
818,5830866
547,22125799
410,12101093
309,115598243
281,6636488
557,12399496
263,17176929
493,23250221
652,9630402
290,30081658
362,9180329
666,25008875
410,15843624
337,4425653
445,9052255
409,43217384
932,8462360
277,22188059
494,18356596
378,22518016
327,36836952
216,5498365
308,69335086
501,9392481
423,60557192
389,5348484
463,9334351
656,84379539
328,18660575
455,7342582
464,22988541
569,4147737
248,8315963
775,10175552
861,14917881
627,13492390
758,29663096
263,10673151
284,5321835
349,9736371
220,24101622
698,10829285
548,16705074
516,14240292
283,95373837
322,34242585
489,31017116
417,150115864
486,53049864
713,8905604
966,19612912
617,43713885
629,213826760
322,11336734
411,22138552
318,604832544
605,12525629
649,75306136
665,52441749
503,6049924
339,194728659
401,18385848
259,16186031
590,19261313
531,35939405
461,8933175
301,15996601
610,100722037
732,17607806
377,16459972
435,4597275
526,18036799
616,8504185
351,22431327
378,66850895
345,7766081
561,5858265
432,35654203
744,45121965
412,18133639
452,46881604
418,20823132
221,5897561
427,5864513
511,17554662
389,32537959
392,10042008
353,8482276
365,14887938
562,5544404
462,103904828
466,42436012
407,10725952
477,10580180
339,15456904
435,18472674
364,119815516
413,59232194
445,14595600
329,16904115
415,752173356
261,7306224
410,34083852
489,12066649
401,30153046
696,11276905
343,153241660
919,26951539
486,17446179
244,20310584
419,172465579
362,29922959
424,7325523
446,6081255
606,21097234
335,6373283
439,273892902
381,8554966
666,23962538
634,11580966
438,12790522
482,14097047
425,11268046
353,9227658
397,112774365
272,10245672
367,80138126
463,7055115
468,4093128
323,28565124
622,26291783
264,4101436
432,5944566
349,9470414
320,7995440
516,10831292
399,12189319
415,8559531
1278,105721422
483,11723322
498,5946180
717,36221168
435,175339535
445,7463249
244,24994435
457,21969775
523,257580634
314,8540305
533,71704762
654,48897816
408,34962741
399,5606033
324,38005924
567,57412972
233,10760459
814,78212099
452,7377173
379,9195521
320,61313125
361,156775754
380,95679213
321,79108449
288,17036114
1039,157380172
613,17674580
378,11961816
365,5128110
505,8470591
317,7591665
604,6994634
437,101740517
361,118295981
633,19637656
323,22351332
989,12078331
472,33830035
393,8219613
502,7065026
276,19324727
405,52485513
630,52648928
343,8635101
578,16550618
402,42020064
779,6735092
588,15681115
380,8317476
306,4981156
318,118420086
368,10253321
674,80104548
605,6908368
825,11145322
663,11957734
511,9178613
547,12055079
313,7074098
150,199345758
533,34767937
485,12491043
638,30994155
406,7259986
786,4621867
251,4981504
377,5693671
374,13957134
844,6428186
628,16994594
303,38435782
402,29163997
491,12529157
900,15556271
388,4744596
376,10030529
420,6462672
400,34086336
262,4843950
479,5453783
511,9916578
701,11485992
407,3670569
287,19020336
797,7497458
246,6505761
695,13538369
410,62237259
503,21158092
437,35128060
377,35855953
257,13603045
272,15364496
815,35804595
702,16046762
729,9346261
591,6948752
586,309338246
613,6348364
651,26140366
387,4896614
344,7047415
415,20550460
363,5827336
487,20233867
312,8402896
335,103464216
315,10098137
442,6679677
423,12669909
479,9046134
354,9807521
528,20305785
563,18134867
361,263698304
334,34201676
320,15479746
631,5562629
419,6156119
347,12244682
510,9132152
222,17417758
391,15231941
365,411140325
583,4778239
421,10241123
311,14392221
936,8930444
436,13797479
393,14833686
416,7793608
285,7239888
506,7580783
707,5899070
415,19581268
390,9057532
622,8275694
328,13718038
491,16197945
380,14467452
624,7447076
451,53138614
310,11689154
920,19581928
391,35368469
373,17771169
374,57029096
291,7985304
406,35267740
629,21440070
393,44828765
578,8294125
430,9219655
769,13575805
416,7949426
716,12780748
495,132473390
678,267019868
606,13455393
294,33254407
927,9635874
299,18023413
792,52112604
282,30760005
534,16384625
619,60580665
915,39663417
255,13835265
352,6791622
450,4322640
646,15908600
422,126001896
358,31614768
435,24734358
566,5551620
364,7816921
381,12304411
389,6428556
342,7166365
284,18513702
431,7388144
412,8190368
588,25320801
352,38429849
396,6479925
665,74833512
492,5351820
279,7763569
401,70373271
556,997595774
551,9588952
235,26361516
386,6276690
901,6484332
534,7150290
492,5269488
451,57062470
506,6380001
580,15240731
396,23783403
470,5598885
431,18986592
722,6842367
246,6783981
848,13218925
440,10288151
432,43493763
406,4643404
376,8883628
538,7639681
224,49621596
465,33360381
380,38540888
812,14007349
219,67029190
370,51740187
300,130097129
312,128967003
608,82042111
471,4074702
560,6154678
278,145925114
522,19136783
342,7499188
274,34321459
428,5243776
718,14388962
422,8331037
414,15736012
601,20077463
319,36509057
435,56094830
309,6464763
783,6714621
454,6773959
606,20671718
480,7081114
526,23718126
386,9158016
520,5395133
342,4656216
446,549132844
646,4915436
551,4457165
258,5338446
312,12352214
480,256202995
851,133504443
374,9742719
524,13870533
405,22088598
410,26723338
721,9038984
686,11988454
725,47981199
326,77105681
444,5528727
337,6463249
626,38063809
432,12489765
619,19715876
522,7291713
420,9659355
191,18916139
490,7698683
552,6370313
284,33583498
581,68874597
257,14108144
336,11616963
299,12946408
687,9167766
414,6536298
471,57868441
411,10077926
432,29408122
366,14775590
391,14148961
422,8376267
382,147660177
434,5005244
639,32660697
561,4845727
491,49523393
433,11462798
569,237003092
437,11061630
448,60482831
507,26488615
720,5073720
1034,74287329
412,6857186
319,17633930
442,11948616
284,10776790
190,24054784
510,5983598
525,10388710
324,8586056
637,9674725
725,7084974
335,21492493
511,7235314
573,97757612
304,6126903
570,175833877
310,43146691
419,5820489
593,6958786
850,41050228
462,13374069
343,6840871
394,135147040
302,6856913
358,49126561
237,54303595
418,23872029
632,13584850
473,63019546
612,16797703
440,50454507
366,7539123
562,56691364
211,20989284
268,10534157
499,3701622
622,26220320
612,6916648
272,7487849
446,6661484
323,1267057820
466,88735203
538,12171779
630,51638426
470,47022406
374,11126437
324,5718961
459,16398622
496,11509272
388,15382457
382,13046869
596,4492996
925,5475708
539,6726667
497,12343665
542,56924249
255,58326118
442,5097475
511,10310309
302,55812295
454,8860825
422,32794304
475,79551450
476,77449999
335,6535568
1117,7099719
359,24078275
475,7007815
610,6041992
792,14362796
388,6706016
394,6843339
580,11068570
563,9278594
545,11815725
338,15440983
748,9091700
476,20447700
566,8041462
341,45026208
501,6307971
343,14016623
296,7567564
444,14457747
367,5307522
288,15369093
605,26063846
441,11394017
593,13581256
411,9220836
468,5325466
